50	urpianz6	6	105.32125091552734
50	3pxc5wot	7	105.27410125732422
50	cp3vl2xs	8	105.13175964355469
50	fpkieod9	9	104.72511291503906
50	04rs27ck	10	104.63327026367188
3	01q4pu9k	1	103.06614685058594
3	epw1wt6m	2	102.76131439208984
3	fi1ldwe8	3	102.37673950195312
3	eo4ehcjv	4	102.21952056884766
3	wfftfkam	5	101.4050064086914
3	3n0widf9	6	101.27344512939453
3	a5doaknm	7	101.21253204345703
3	t3sjv4hv	8	101.07206726074219
3	2u8rxzgb	9	101.07196807861328
3	8e1fkafa	10	101.05347442626953
11	pwu3ait6	1	100.95795440673828
11	u9cjb5md	2	100.63700103759766
11	dn1nse7h	3	100.46918487548828
11	7mfedn03	4	100.31489562988281
11	vhztgmms	5	100.0434799194336
11	7s0h7lf7	6	99.84970092773438
11	ipwrd9bf	7	99.80077362060547
11	xizlc7rf	8	99.77105712890625
11	tbq04dwn	9	99.70108795166016
11	r64exwp3	10	99.66609954833984
19	eevs62xf	1	102.86653137207031
19	hma2kvn2	2	102.81937408447266
19	yjg54yyk	3	102.23118591308594
19	3ugtbsx6	4	102.0965347290039
19	gfyup5aj	5	101.8743667602539
19	knsrfu76	6	101.77840423583984
19	r1oqwdkz	7	101.50489044189453
19	z6cda4o2	8	101.31818389892578
19	6wxjm7m0	9	101.27899169921875
19	20ipkh78	10	101.21686553955078
27	ls6cdive	1	111.78765106201172
27	qlir6keq	2	107.75921630859375
27	hv0cwf6d	3	107.60296630859375
27	xz6pq0v3	4	107.60216522216797
27	ux2a4pi3	5	107.22124481201172
27	54260tth	6	107.1719970703125
27	baiim35r	7	107.15105438232422
27	5j6uu16i	8	107.12348175048828
27	ldamulbe	9	107.08514404296875
27	3zyyjtkc	10	106.98846435546875
35	6h150fx0	1	109.2298583984375
35	lsvrjd4s	2	108.52925109863281
35	fvgxzbmx	3	108.42427062988281
35	jb05x03a	4	107.77496337890625
35	wy0y5ztd	5	107.77496337890625
35	rzpbpxw2	6	107.52184295654297
35	8lmrft9m	7	107.35650634765625
35	bfroyg2e	8	107.30158996582031
35	h0kznnuw	9	107.08905792236328
35	zgs9e0p5	10	107.04084014892578
43	ekajojon	1	109.11466217041016
43	6lan923i	2	108.11958312988281
43	1cg6wnpj	3	107.59514617919922
43	rd1xvoa1	4	107.49835205078125
43	rosqr2a5	5	107.46305847167969
43	xn795tcm	6	107.03124237060547
43	njy17oq1	7	106.73631286621094
43	m39egxs3	8	106.55216979980469
43	luef3iok	9	106.53692626953125
43	bol7brtc	10	106.53466033935547
4	97pdrvvt	1	112.04590606689453
4	jb05x03a	2	110.8515853881836
4	wy0y5ztd	3	110.8515853881836
4	mdbb5kgv	4	110.61527252197266
4	8lz26sc3	5	110.04684448242188
4	qp0h50t3	6	109.92230224609375
4	okqsvg8q	7	109.88360595703125
4	5mp96lc5	8	109.78829956054688
4	9zjtwp19	9	109.54371643066406
4	91kbs20i	10	109.28558349609375
12	v7ve09z8	1	99.83706665039062
12	8rs3oep3	2	98.45886993408203
12	jo9fgkwl	3	97.8286361694336
12	mjsuk66x	4	97.2856216430664
12	ivznlkhp	5	97.02491760253906
12	sevj9a3p	6	96.95552825927734
12	1fo24dq8	7	96.89801025390625
12	bsmevctm	8	96.50322723388672
12	i6bfmhx1	9	96.48921966552734
12	ufbmmlmj	10	96.39972686767578
20	hn6wni8d	1	111.3193130493164
20	aj1yup6a	2	111.28544616699219
20	3ljfeizg	3	111.23389434814453
20	kc6dls2z	4	111.15455627441406
20	0nwmoua3	5	111.04486083984375
20	gwnb6ofi	6	111.04336547851562
20	z3l6eden	7	110.94889068603516
20	nxrg9fi6	8	110.52308654785156
20	53107z56	9	110.46573638916016
20	z22a5yzo	10	110.45472717285156
28	lh5g8vl7	1	108.38944244384766
28	0eizsamh	2	108.01232147216797
28	xx8snj1h	3	107.8760986328125
28	amhj8ljl	4	107.73258972167969
28	r8q9ucb3	5	107.5554428100586
28	hpgrbhkl	6	107.49873352050781
28	16d0zvot	7	107.3396987915039
28	aczzoafs	8	107.08979797363281
28	uf32cq68	9	107.06966400146484
28	wgx0c0f0	10	106.9199447631836
36	ust578fc	1	109.85468292236328
36	yfn9vaan	2	109.50633239746094
36	iihgc5nr	3	109.23880767822266
36	3damlwoj	4	109.00855255126953
36	guxbf60n	5	109.0009536743164
36	1h9ewx5j	6	108.91324615478516
36	klb8oe9q	7	108.77005004882812
36	34ljq0qt	8	108.74391174316406
36	anbxo55z	9	108.5848159790039
36	ssffvlrl	10	108.49333953857422
44	a6gaoeie	1	108.32820892333984
44	e3icgsl9	2	105.70984649658203
44	gkkgtc5r	3	105.50536346435547
44	9zjtwp19	4	105.36508178710938
44	28enxc5h	5	105.33544921875
44	st7c4v9v	6	105.29925537109375
44	vgtc0k3a	7	105.29777526855469
44	dt2pew66	8	105.24178314208984
44	2zkesall	9	105.14884185791016
44	smlybihi	10	105.14204406738281
5	jbbpu5yo	1	104.5537109375
5	kd35rzn5	2	104.33636474609375
5	ai2zcke5	3	102.89156341552734
5	vzyrcmu4	4	102.60491180419922
5	xxkagj6e	5	102.39171600341797
5	5t9fo6lp	6	102.21207427978516
5	44d5fsof	7	102.1798324584961
5	qotug475	8	102.07083129882812
5	1c4vqaqr	9	101.96562194824219
5	qilamdlp	10	101.95343017578125
13	85vnyr36	1	106.57698822021484
13	2yblpbwm	2	106.46170043945312
13	7mfedn03	3	105.6572265625
13	j1cdoxqs	4	105.62368774414062
13	9hq8xdhi	5	105.47264862060547
13	gvfooevu	6	104.51090240478516
13	be0mr85h	7	104.4814682006836
13	wcwyzfgl	8	104.46739196777344
13	8vsp3ksj	9	104.34727478027344
13	bp9xz9wk	10	104.19438171386719
21	eet3v4cs	1	101.38117980957031
21	oamrcna5	2	99.58709716796875
21	vzmn6zep	3	99.14572143554688
21	vpakh3jk	4	99.08291625976562
21	yjt2g95o	5	98.6442642211914
21	cysj93kv	6	98.61821746826172
21	77dbdxjt	7	98.51703643798828
21	519u31z6	8	98.5135269165039
21	93m011gz	9	98.50519561767578
21	03q86e1d	10	98.47925567626953
29	yv2gjjzg	1	107.36042022705078
29	eje3i558	2	106.43526458740234
29	38d6gb7o	3	105.54210662841797
29	qrfx165d	4	105.41450500488281
29	i1lyno9g	5	105.03892517089844
29	4yuw7jo3	6	104.76134490966797
29	5vgfliv0	7	104.69132232666016
29	d6jt1dal	8	104.68588256835938
29	7wjd740p	9	104.68588256835938
29	7qd8z5e7	10	104.67677307128906
37	arp07mck	1	106.6176986694336
37	shn7vx3d	2	105.90999603271484
37	ukuia48s	3	105.76736450195312
37	wvkbihj8	4	105.5823745727539
37	fw4pmaoc	5	105.53384399414062
37	plsspth8	6	105.44635009765625
37	rvr86c6c	7	105.16590881347656
37	dqyjdast	8	105.13644409179688
37	hze05jnf	9	105.12201690673828
37	1mbn5cc5	10	105.11011505126953
45	ub0tl046	1	113.9641342163086
45	26yvryhw	2	112.86225891113281
45	1m5juaqg	3	111.91558074951172
45	tpkuc9u5	4	111.8689956665039
45	8vdcjeeq	5	111.86273956298828
45	68pl1t5i	6	111.81399536132812
45	v1yodbnz	7	111.60342407226562
45	m39egxs3	8	110.80079650878906
45	to8cqodw	9	110.7700424194336
45	kvl2nric	10	110.76384735107422
6	bzz9foxx	1	110.93479919433594
6	6mewd1gl	2	110.74996185302734
6	4yuhtvim	3	110.33006286621094
6	91e70966	4	109.70679473876953
6	oud565zt	5	108.54296875
6	nol2n8fo	6	108.30474090576172
6	sz7tcgzc	7	107.26960754394531
6	kw127ul5	8	107.05903625488281
6	42e2ze7l	9	106.85643768310547
6	sodmxkgg	10	106.71393585205078
14	yp38t4yb	1	107.1681137084961
14	0dlv1ukh	2	106.64705657958984
14	opm8pghh	3	105.67910766601562
14	l7rqfxon	4	105.5499038696289
14	gkkgtc5r	5	104.87545013427734
14	8ngri1x0	6	104.87234497070312
14	na3vrf5q	7	104.81896209716797
14	leqngbrm	8	104.70387268066406
14	p48bw6s4	9	104.62545776367188
14	777z09h2	10	104.59984588623047
22	emj1wdac	1	112.24665069580078
22	zfs45uvp	2	111.1043701171875
22	j6wdshto	3	110.47901916503906
22	0ec1cu8q	4	110.06063079833984
22	ddwzr112	5	109.53996276855469
22	qx3z5jws	6	109.53996276855469
22	sw0xtwno	7	109.08247375488281
22	gs45hgch	8	108.9842300415039
22	x9qxnybj	9	108.96363067626953
22	h7x4yzet	10	108.95620727539062
30	928lhz2l	1	111.16732025146484
30	wcdq0fqj	2	110.76325225830078
30	11wfbtbc	3	109.8506088256836
30	m2k6usaz	4	109.4432144165039
30	4178ui2c	5	109.3641357421875
30	r0znh1bi	6	109.36270904541016
30	qxsr3uii	7	108.76782989501953
30	4vfk99f5	8	108.69461822509766
30	uohbxoeb	9	108.69429016113281
30	dieaqxmi	10	108.65235900878906
38	41gth6o0	1	107.01557159423828
38	ldjqczvr	2	106.99542236328125
38	ciej6zq9	3	106.31123352050781
38	wje8t562	4	106.3086929321289
38	xm0n9iu4	5	106.02851104736328
38	shcjr2z9	6	105.89286041259766
38	ao0jesnj	7	105.8857650756836
38	vl0has6x	8	105.84966278076172
38	xcnqsbkd	9	105.74420166015625
38	uxehz43v	10	105.67311096191406
46	tw3luwll	1	109.06997680664062
46	7r7rzq36	2	106.81192016601562
46	ocguwlam	3	105.7284927368164
46	6l0kb0v3	4	105.57176971435547
46	b8p4l0yp	5	105.51200103759766
46	gd6dd4qm	6	105.51200103759766
46	gc8770l9	7	104.50878143310547
46	br3ahtf7	8	104.40821075439453
46	6q0y3ewu	9	104.28346252441406
46	ylcaw0vi	10	104.04322814941406
7	ywwg00jj	1	107.56320190429688
7	3g75spkc	2	107.1972427368164
7	w630f23b	3	106.46146392822266
7	3aoxplp3	4	106.3428955078125
7	tu5hoitm	5	106.3204345703125
7	yfyd2ysn	6	105.67593383789062
7	qjma4rsp	7	105.6316146850586
7	r1yf75bo	8	105.4859848022461
7	blrfn8qh	9	105.42339324951172
7	923jpec0	10	105.41829681396484
15	j1cdoxqs	1	103.13458251953125
15	ssq0dwmn	2	103.0191421508789
15	ylmdrjus	3	102.84494018554688
15	0egc0hkx	4	102.44607543945312
15	qpwwrtq7	5	102.21511840820312
15	be0mr85h	6	102.1298828125
15	fd3j39h0	7	102.07283020019531
15	bp9xz9wk	8	101.94456481933594
15	k9xhphpl	9	101.9417495727539
15	wcwyzfgl	10	101.85568237304688
23	bzz8ydcs	1	109.80840301513672
23	6xntcvmb	2	109.56847381591797
23	9nbj3ckb	3	106.9930419921875
23	t46yitdg	4	106.71796417236328
23	69qefbbo	5	106.60675048828125
23	873txs85	6	106.49392700195312
23	z9u229yg	7	106.47193145751953
23	ucimsb8d	8	106.36331176757812
23	ba5zus8h	9	106.01305389404297
23	y4h95kb4	10	105.90384674072266
31	wcwyzfgl	1	104.0573959350586
31	j1cdoxqs	2	103.91264343261719
31	bp9xz9wk	3	103.20186614990234
31	be0mr85h	4	103.16856384277344
31	gvfooevu	5	102.86734008789062
31	why2zsb1	6	102.18461608886719
31	c77x3btm	7	102.17550659179688
31	msy3upqu	8	102.17550659179688
31	hpr947vy	9	102.09458923339844
31	lq0pn1yn	10	102.08175659179688
39	s82qv18v	1	107.43537139892578
39	ynrvowoc	2	106.71295166015625
39	m6kxxio1	3	106.70036315917969
39	e58nciq3	4	106.62073516845703
39	3d04p4xp	5	106.35150909423828
39	9408n63a	6	106.2547836303711
39	urr5iuy2	7	106.20672607421875
39	w6b1h1of	8	106.00697326660156
39	zukc3lvq	9	105.98807525634766
39	jxsj3lg6	10	105.980224609375
47	w6ygorko	1	108.31587219238281
47	lhykluue	2	108.31587219238281
47	12y25ink	3	108.0983657836914
47	u1niqeet	4	108.0983657836914
47	f6tylzpm	5	107.96240997314453
47	7jn40hi7	6	107.8864517211914
47	9zjtwp19	7	107.53893280029297
47	d5pic2ws	8	107.09152221679688
47	0fmym4bh	9	107.0156478881836
47	kb7ntsu8	10	107.00077819824219
8	bzz9foxx	1	104.2188491821289
8	p0rqg7uk	2	103.65612030029297
8	6mewd1gl	3	103.53226470947266
8	17pav1bg	4	103.47761535644531
8	srpgfh3h	5	103.46845245361328
8	w0sb4qnl	6	103.3503189086914
8	42efk4s5	7	103.28302764892578
8	6f2nzvhz	8	103.2357406616211
8	5afwyzs0	9	103.19554138183594
8	4yuhtvim	10	103.12992095947266
16	ssq0dwmn	1	104.91893768310547
16	tjplc5j6	2	104.2469482421875
16	k9xhphpl	3	104.00809478759766
16	khpc9f98	4	103.66329956054688
16	80dfqjql	5	102.74092864990234
16	7ftq02ev	6	102.56168365478516
16	ej93duxi	7	102.13273620605469
16	atisrhas	8	102.09574890136719
16	qpwwrtq7	9	101.94573211669922
16	qoi00ydx	10	101.69849395751953
24	b7m5go9y	1	111.66170501708984
24	02ua1qyj	2	111.5013427734375
24	lvcxrmih	3	110.36177062988281
24	6duc06et	4	110.30807495117188
24	33c85eaa	5	110.08694458007812
24	xlxfex1j	6	109.68074035644531
24	javx1luo	7	109.0291976928711
24	l9hfmmbc	8	108.99740600585938
24	f0lo04qq	9	108.60896301269531
24	ibpyqrq4	10	108.60896301269531
32	mfwfibki	1	105.23248291015625
32	sf5jd7cv	2	105.19852447509766
32	8cqxz3wi	3	104.77965545654297
32	cp3vl2xs	4	104.57682037353516
32	fpkieod9	5	104.36772918701172
32	qkask7md	6	104.13773345947266
32	vl5tf72x	7	103.96003723144531
32	vc78113o	8	103.88675689697266
32	wbwmmozo	9	103.57450103759766
32	h0q93in1	10	103.07173919677734
40	crq9wgyi	1	102.39535522460938
40	09r8xd0u	2	102.32766723632812
40	86byq11c	3	102.12421417236328
40	6loaq8pq	4	101.90669250488281
40	q86nga34	5	101.8486557006836
40	shn7vx3d	6	101.82111358642578
40	miujzgtd	7	101.7077407836914
40	ltzk9tku	8	101.56648254394531
40	j8sg5n5g	9	101.52915954589844
40	3eu9umx5	10	101.4587631225586
48	k36e2sob	1	106.9356918334961
48	x6x6a35w	2	106.89257049560547
48	i5sk772y	3	106.6340560913086
48	f70a2twc	4	106.61717224121094
48	du0mfrbt	5	106.51223754882812
48	4nv1kedt	6	106.33745574951172
48	17a70tu9	7	106.26847076416016
48	cr6nnhy5	8	106.04293823242188
48	v3mt8cd5	9	105.93955993652344
48	xp65uv82	10	105.82262420654297
